20131124,8735,9745,30720,30960,70098,105881,40.7511,-73.9944,40.7165,40.7556,-74.0021,40.7165,1,240,0.61,CSH,5,0,0.5,0,0,5.5
20130416,7547,31015,53258,53420,2777,14048,40.7883,-73.9745,40.7165,40.7854,-73.9755,40.7165,1,161,0.5,CSH,4,0,0.5,0,0,4.5
20130215,5043,7992,35760,36240,164541,237381,40.7487,-73.9851,40.7165,40.7484,-74.0017,40.7165,1,480,1.22,CSH,7.5,0,0.5,0,0,8
20130909,10090,41615,34440,35040,132069,123711,40.7463,-73.9978,40.7165,40.7599,-73.9951,40.7165,1,600,1.24,CSH,8.5,0,0.5,0,0,9
20130215,7955,14412,25860,26160,248906,148036,40.765,-73.9725,40.7165,40.7553,-73.9831,40.7165,1,300,1.07,CSH,5.5,0,0.5,0,0,6
20131220,12110,25126,37952,38312,121575,258731,40.7781,-73.9785,40.7165,40.7796,-73.9818,40.7165,1,360,0.7,CSH,6,0,0.5,0,0,6.5
20130629,1205,22520,52560,52980,70519,152468,40.7628,-73.9816,40.7165,40.7523,-73.9895,40.7165,1,420,1.03,CSH,6.5,0,0.5,0,0,7
20130314,13209,14481,24780,25080,221721,262988,40.751,-73.988,40.7165,40.7594,-73.9766,40.7165,1,300,1.16,CSH,5.5,0,0.5,0,0,6
20130919,1104,27255,34440,34800,49338,211809,40.7497,-73.992,40.7165,40.7403,-73.9905,40.7165,1,360,1.07,CSH,6.5,0,0.5,0,0,7
20130605,5481,39665,43260,43560,202933,189102,40.7826,-73.9748,40.7165,40.774,-73.9811,40.7165,1,300,0.7,CSH,5.5,0,0.5,0,0,6
20130203,609,14165,54540,54840,131899,258217,40.7864,-73.978,40.7165,40.7756,-73.9801,40.7165,1,300,0.93,CSH,5.5,0,0.5,0,0,6
20130302,11130,4245,67920,68280,270169,95843,40.7645,-73.9731,40.7165,40.7683,-73.9612,40.7165,1,360,1.13,CSH,6,0,0.5,0,0,6.5
20130513,10309,21042,43680,44100,18187,64791,40.763,-73.9717,40.7165,40.7742,-73.965,40.7165,1,420,0.94,CSH,6.5,0,0.5,0,0,7
20130611,3427,24055,40920,41580,181098,181710,40.7574,-73.9635,40.7165,40.7763,-73.96,40.7165,1,660,1.74,CSH,9,0,0.5,0,0,9.5
20131102,8802,10810,39360,39660,179233,123015,40.7564,-73.9852,40.7165,40.7645,-73.9835,40.7165,1,300,0.9,CSH,5.5,0,0.5,0,0,6
20130726,2619,34243,30960,31320,151570,244313,40.7701,-73.9819,40.7165,40.7594,-73.9799,40.7165,1,360,1,CSH,6,0,0.5,0,0,6.5
20131024,9354,32963,35100,35520,302841,274137,40.765,-73.9551,40.7165,40.7745,-73.9621,40.7165,1,420,1.07,CSH,6.5,0,0.5,0,0,7
20130122,2184,32689,41460,41940,132696,81244,40.7824,-73.9486,40.7165,40.7668,-73.9575,40.7165,1,480,1.29,CSH,7,0,0.5,0,0,7.5
20130916,1176,18491,29504,30044,35011,254870,40.7397,-74.0023,40.7165,40.7576,-74.0008,40.7165,1,540,1.6,CSH,8,0,0.5,0,0,8.5
20130221,4969,26298,31740,32040,301553,124559,40.7723,-73.9629,40.7165,40.7793,-73.951,40.7165,1,300,1.1,CSH,6,0,0.5,0,0,6.5
20130914,5993,20906,64740,65400,141750,65997,40.7497,-73.9884,40.7165,40.7606,-74.0028,40.7165,1,660,1.59,CSH,9,0,0.5,0,0,9.5
20130404,7132,34400,22500,22800,157748,43153,40.7681,-73.8979,40.7165,40.7756,-73.9114,40.7165,1,300,1.01,CSH,5.5,0,0.5,0,0,6
20130309,8932,21010,9360,9780,154087,88538,40.7169,-73.9979,40.7165,40.7238,-73.9881,40.7165,1,420,1.1,CSH,7,0.5,0.5,0,0,8
20130703,10430,5354,73800,74100,132890,96774,40.7496,-73.9756,40.7165,40.7562,-73.9828,40.7165,1,300,0.81,CSH,5.5,0.5,0.5,0,0,6.5
20130930,1775,2429,50580,50880,11944,199053,40.7471,-73.9791,40.7165,40.7496,-73.9733,40.7165,1,300,0.69,CSH,5.5,0,0.5,0,0,6
20130116,5901,42742,44640,44940,135789,153050,40.7616,-73.9667,40.7165,40.774,-73.9576,40.7165,1,300,1.04,CSH,5.5,0,0.5,0,0,6
20130217,9326,20358,65520,65700,171267,279373,40.7933,-73.9744,40.7165,40.8008,-73.969,40.7165,1,180,0.71,CSH,4.5,0,0.5,0,0,5
20131023,5421,6608,22920,23160,301114,155260,40.707,-74.009,40.7165,40.7137,-74.0119,40.7165,1,240,0.65,CSH,5,0,0.5,0,0,5.5
20130219,11931,19945,33360,33840,66211,127715,40.7604,-73.9949,40.7165,40.7642,-73.9739,40.7165,1,480,1.7,CSH,7.5,0,0.5,0,0,8
20131029,2062,30887,55080,55380,279180,152578,40.7633,-73.961,40.7165,40.7728,-73.9534,40.7165,1,300,1,CSH,5.5,0,0.5,0,0,6
20130928,4229,27028,51480,51840,19440,208150,40.7715,-73.982,40.7165,40.7851,-73.9792,40.7165,1,360,1.07,CSH,6,0,0.5,0,0,6.5
20130102,12624,21072,38160,38520,207195,122800,40.763,-73.9854,40.7165,40.7636,-73.9751,40.7165,1,360,0.9,CSH,6,0,0.5,0,0,6.5
20130410,2544,8967,55680,56160,72710,142445,40.7664,-73.9531,40.7165,40.7767,-73.9619,40.7165,1,480,1.14,CSH,7,0,0.5,0,0,7.5
20131009,12381,4606,35785,35977,48313,221952,40.7418,-73.9976,40.7165,40.7465,-74.0051,40.7165,1,191,0.6,CSH,4.5,0,0.5,0,0,5
20131114,9956,15933,31560,31860,2895,73531,40.809,-73.9594,40.7165,40.8008,-73.9681,40.7165,1,300,0.89,CSH,5.5,0,0.5,0,0,6
20131103,7813,24910,48120,48480,248468,161889,40.7493,-73.9865,40.7165,40.7502,-73.9757,40.7165,1,360,0.86,CSH,6,0,0.5,0,0,6.5
20130809,10930,12575,40140,40500,230338,257832,40.729,-73.9936,40.7165,40.7393,-74.0015,40.7165,1,360,1.11,CSH,6,0,0.5,0,0,6.5
20130616,3368,14606,50820,51180,197288,261640,40.7319,-73.9822,40.7165,40.7438,-73.9837,40.7165,1,360,1.16,CSH,6.5,0,0.5,0,0,7
20131205,561,12096,45780,46320,149186,47823,40.7631,-73.9785,40.7165,40.7704,-73.9687,40.7165,1,540,1.27,CSH,7.5,0,0.5,0,0,8
20130731,198,37983,32280,32520,275071,114763,40.7405,-73.979,40.7165,40.7348,-73.9884,40.7165,1,240,0.92,CSH,5,0,0.5,0,0,5.5
20131226,1849,20775,57180,57780,280462,192548,40.7743,-73.9807,40.7165,40.7586,-73.9633,40.7165,1,600,1.73,CSH,9,0,0.5,0,0,9.5
20130611,401,26237,42840,43320,198695,199248,40.7622,-73.9661,40.7165,40.7744,-73.9572,40.7165,1,480,1.05,CSH,7,0,0.5,0,0,7.5
20131117,3348,24802,46980,47520,244551,131176,40.7685,-73.9824,40.7165,40.7639,-73.9764,40.7165,1,540,1.37,CSH,8,0,0.5,0,0,8.5
20131202,11115,18502,52860,53400,100356,29988,40.7529,-73.9746,40.7165,40.753,-73.9894,40.7165,1,540,1.05,CSH,7.5,0,0.5,0,0,8
20131212,592,25598,27120,27360,178539,296639,40.7935,-73.9404,40.7165,40.7938,-73.9493,40.7165,1,240,0.67,CSH,5,0,0.5,0,0,5.5
20131123,13017,2285,65580,65880,193354,269787,40.7822,-73.9487,40.7165,40.7768,-73.9575,40.7165,1,300,0.8,CSH,5.5,0,0.5,0,0,6
20130208,9637,25873,46740,47040,212806,243854,40.7331,-73.9871,40.7165,40.7262,-73.9915,40.7165,1,300,0.8,CSH,5.5,0,0.5,0,0,6
20131217,3120,5980,54360,54780,24103,1085,40.7447,-73.9871,40.7165,40.754,-73.9757,40.7165,1,420,1.1,CSH,7,0,0.5,0,0,7.5
20130222,13399,1649,49380,49800,257270,23434,40.7274,-73.9828,40.7165,40.7242,-73.9926,40.7165,1,420,0.86,CSH,6.5,0,0.5,0,0,7
20130820,6389,8429,42060,42240,174981,23277,40.754,-73.9808,40.7165,40.7505,-73.9909,40.7165,1,180,0.8,CSH,4.5,0,0.5,0,0,5
20131224,6959,6131,39057,39578,136453,17716,40.7909,-73.9724,40.7165,40.8074,-73.9532,40.7165,1,520,1.7,CSH,8.5,0,0.5,0,0,9
20131204,1255,16706,55920,56580,60113,299157,40.7578,-74.0006,40.7165,40.7531,-73.9798,40.7165,1,660,1.53,CSH,9,0,0.5,0,0,9.5
20131025,12964,4483,39840,40140,298876,57837,40.7755,-73.9629,40.7165,40.7661,-73.9676,40.7165,1,300,0.82,CSH,5.5,0,0.5,0,0,6
20130222,4748,34313,51060,51360,284416,213670,40.7655,-73.9702,40.7165,40.758,-73.9729,40.7165,1,300,0.87,CSH,5.5,0,0.5,0,0,6
20130303,11724,35515,67140,67440,206063,86046,40.7195,-73.9559,40.7165,40.7246,-73.9453,40.7165,1,300,0.82,CSH,5.5,0,0.5,0,0,6
20130828,10423,10199,38460,38880,279397,218604,40.752,-73.9776,40.7165,40.7483,-73.9766,40.7165,1,420,0.92,CSH,6.5,0,0.5,0,0,7
20131208,4866,10811,36780,37080,301697,72661,40.7709,-73.9568,40.7165,40.7675,-73.9672,40.7165,1,300,0.88,CSH,5.5,0,0.5,0,0,6
20131002,4907,27344,27660,27840,42462,59354,40.7335,-73.9955,40.7165,40.7399,-73.9949,40.7165,1,180,0.73,CSH,4.5,0,0.5,0,0,5
20130223,5855,38753,51180,51660,285263,154643,40.7449,-74.0025,40.7165,40.7328,-74.0039,40.7165,1,480,1,CSH,7,0,0.5,0,0,7.5
20130910,7475,1365,41340,41760,205558,244215,40.7668,-73.9671,40.7165,40.7592,-73.9726,40.7165,1,420,0.59,CSH,6.5,0,0.5,0,0,7
20131128,10251,33574,33420,33660,221710,49727,40.755,-73.9687,40.7165,40.7526,-73.9775,40.7165,1,240,0.72,CSH,5,0,0.5,0,0,5.5
20130419,954,41391,50460,50580,219250,80853,40.8273,-73.95,40.7165,40.8217,-73.955,40.7165,1,109,0.5,CSH,4,0,0.5,0,0,4.5
20130307,9178,33652,53700,54180,261240,30095,40.783,-73.9593,40.7165,40.766,-73.9719,40.7165,1,480,1.4,CSH,7.5,0,0.5,0,0,8
20130514,1464,5112,38700,39300,67945,69752,40.7818,-73.9458,40.7165,40.7665,-73.9539,40.7165,1,600,1.42,CSH,8.5,0,0.5,0,0,9
20130122,5576,7454,54360,54660,148112,62463,40.7922,-73.9717,40.7165,40.8047,-73.9656,40.7165,1,300,1.11,CSH,5.5,0,0.5,0,0,6
20130623,4572,36083,46860,47220,138851,45822,40.732,-73.9999,40.7165,40.7387,-73.99,40.7165,1,360,0.95,CSH,6,0,0.5,0,0,6.5
20130524,4290,42910,45720,46140,134206,54132,40.6543,-73.9137,40.7165,40.6468,-73.879,40.7165,1,420,1.11,CSH,6.5,0,0.5,0,0,7
20131121,2302,40318,22440,22740,67814,226179,40.7569,-73.99,40.7165,40.7549,-73.9799,40.7165,1,300,0.7,CSH,5.5,0,0.5,0,0,6
20130505,7060,1615,68760,69120,18213,282762,40.7669,-73.9656,40.7165,40.7725,-73.9822,40.7165,1,360,1.16,CSH,6.5,0,0.5,0,0,7
20130821,11166,37433,47160,47460,171547,294679,40.773,-73.9582,40.7165,40.781,-73.957,40.7165,1,300,0.79,CSH,5.5,0,0.5,0,0,6
20131124,451,13032,60300,60600,44241,75758,40.7343,-73.9991,40.7165,40.7455,-73.9983,40.7165,1,300,1.03,CSH,5.5,0,0.5,0,0,6
20130824,783,22879,43860,44220,230951,218698,40.7588,-73.985,40.7165,40.7483,-73.9846,40.7165,1,360,0.97,CSH,6,0,0.5,0,0,6.5
20131018,9072,26145,24360,24780,231296,266240,40.7822,-73.9536,40.7165,40.7707,-73.9604,40.7165,1,420,0.71,CSH,6.5,0,0.5,0,0,7
20130103,12446,25352,40140,40800,233884,31911,40.7435,-74.0035,40.7165,40.7215,-74.0014,40.7165,1,660,1.75,CSH,9,0,0.5,0,0,9.5
20130117,2017,22242,30420,30720,156239,234535,40.7991,-73.9683,40.7165,40.8097,-73.9625,40.7165,1,300,0.9,CSH,5.5,0,0.5,0,0,6
20130209,6460,20783,45408,45769,289675,111007,40.7552,-73.9733,40.7165,40.7504,-73.9699,40.7165,1,360,1,CSH,6,0,0.5,0,0,6.5
20130829,6882,12307,51120,51540,248985,37872,40.7559,-73.9764,40.7165,40.7649,-73.9651,40.7165,1,420,1.22,CSH,6.5,0,0.5,0,0,7
20130224,9104,13592,62280,62760,244551,10226,40.7683,-73.9823,40.7165,40.7596,-73.9874,40.7165,1,480,1.13,CSH,7,0,0.5,0,0,7.5
20130622,9650,20387,53580,54120,237885,92683,40.7384,-73.9919,40.7165,40.7501,-73.9792,40.7165,1,540,1.31,CSH,8,0,0.5,0,0,8.5
20131117,13349,15563,58140,58440,253789,237829,40.784,-73.9542,40.7165,40.7738,-73.9582,40.7165,1,300,0.92,CSH,6,0,0.5,0,0,6.5
20130111,7558,35325,44040,44700,67179,119978,40.7584,-73.9892,40.7165,40.7396,-73.991,40.7165,1,660,1.91,CSH,9,0,0.5,0,0,9.5
20130331,3588,18573,46740,47040,204682,209210,40.7286,-73.9819,40.7165,40.7214,-73.9922,40.7165,1,300,1,CSH,5.5,0,0.5,0,0,6
20130504,11976,24406,74760,75180,244178,25496,40.7578,-73.9714,40.7165,40.7487,-73.9871,40.7165,1,420,1.38,CSH,7,0.5,0.5,0,0,8
20130702,13588,22634,80340,80640,246844,130149,40.7776,-73.9788,40.7165,40.7744,-73.9885,40.7165,1,300,0.82,CSH,5.5,0.5,0.5,0,0,6.5
20130309,3575,36556,32940,33240,20345,245826,40.7342,-73.9948,40.7165,40.7283,-74.0055,40.7165,1,300,1.13,CSH,5.5,0,0.5,0,0,6
20130419,180,6351,28980,29280,260092,243534,40.7204,-73.9875,40.7165,40.7301,-73.9806,40.7165,1,300,0.79,CSH,5.5,0,0.5,0,0,6
20131214,7040,28094,30360,30540,105938,302139,40.7527,-73.9673,40.7165,40.7614,-73.9619,40.7165,1,180,0.71,CSH,4.5,0,0.5,0,0,5
20131031,9530,7254,23820,24060,127090,216972,40.7191,-74.0046,40.7165,40.7251,-73.9953,40.7165,1,240,0.83,CSH,5,0,0.5,0,0,5.5
20130402,5140,2056,33240,33720,83602,116921,40.7573,-73.97,40.7165,40.7652,-73.9586,40.7165,1,480,0.98,CSH,7.5,0,0.5,0,0,8
20131029,7182,15221,55860,56160,201431,232362,40.7581,-73.9757,40.7165,40.7641,-73.9669,40.7165,1,300,0.82,CSH,5.5,0,0.5,0,0,6
20130824,7712,39628,71280,71640,182819,179973,40.7588,-73.9859,40.7165,40.7535,-73.9803,40.7165,1,360,0.62,CSH,6,0,0.5,0,0,6.5
20130624,3184,33215,27413,27774,75758,97020,40.7455,-73.9982,40.7165,40.7484,-73.989,40.7165,1,360,0.9,CSH,6,0,0.5,0,0,6.5
20130518,7957,2258,55080,55560,142328,50490,40.7717,-73.9634,40.7165,40.7653,-73.9754,40.7165,1,480,1.02,CSH,7,0,0.5,0,0,7.5
20131010,12733,32922,49137,49310,176035,49224,40.788,-73.976,40.7165,40.7915,-73.9685,40.7165,1,172,0.6,CSH,4.5,0,0.5,0,0,5
20130410,6566,1702,27240,27540,84442,226179,40.7629,-73.9752,40.7165,40.7548,-73.9797,40.7165,1,300,0.75,CSH,5.5,0,0.5,0,0,6
20130227,8606,41296,31140,31500,132907,217574,40.7624,-73.9788,40.7165,40.7545,-73.9882,40.7165,1,360,0.81,CSH,6,0,0.5,0,0,6.5
20130401,13232,5597,37620,37980,76871,129307,40.7509,-73.9825,40.7165,40.7467,-73.9714,40.7165,1,360,0.86,CSH,6,0,0.5,0,0,6.5
20130731,9167,2484,44280,44640,227117,144965,40.7613,-73.9942,40.7165,40.7756,-73.9832,40.7165,1,360,1.25,CSH,6.5,0,0.5,0,0,7
20130207,2789,21198,57180,57720,131530,94058,40.7468,-73.986,40.7165,40.7424,-74.0045,40.7165,1,540,1.51,CSH,7.5,0,0.5,0,0,8
20130812,195,29082,53580,53820,26391,165242,40.7661,-73.9672,40.7165,40.7747,-73.9574,40.7165,1,240,0.92,CSH,5,0,0.5,0,0,5.5
20130127,4907,27344,46260,46860,8382,244064,40.7482,-74.0036,40.7165,40.7306,-73.989,40.7165,1,600,2,CSH,9,0,0.5,0,0,9.5
20130201,11976,39948,34380,34860,179538,278636,40.7726,-73.9586,40.7165,40.7653,-73.966,40.7165,1,480,1.09,CSH,7,0,0.5,0,0,7.5
20130531,9478,6395,46740,47280,183270,100372,40.7985,-73.9418,40.7165,40.7852,-73.9463,40.7165,1,540,1.15,CSH,8,0,0.5,0,0,8.5
20131015,5483,36085,54360,54900,201344,137502,40.7719,-73.9562,40.7165,40.7616,-73.9578,40.7165,1,540,0.9,CSH,7.5,0,0.5,0,0,8
20131107,3670,4315,35520,35760,302343,112178,40.7408,-74.0054,40.7165,40.7394,-73.9955,40.7165,1,240,0.68,CSH,5,0,0.5,0,0,5.5
20130317,6105,32522,31511,31811,67814,67814,40.7564,-73.9899,40.7165,40.7564,-73.9899,40.7165,1,300,0.8,CSH,5.5,0,0.5,0,0,6
20130221,120,6467,53640,53940,56823,4928,40.7945,-73.9666,40.7165,40.7994,-73.9665,40.7165,1,300,0.84,CSH,5.5,0,0.5,0,0,6
20130527,9493,4612,63862,64308,30486,161451,40.7554,-73.923,40.7165,40.7651,-73.925,40.7165,1,463,1.1,CSH,7,0,0.5,0,0,7.5
20131004,10096,9758,43500,43920,263093,55550,40.7447,-73.9851,40.7165,40.7347,-73.9947,40.7165,1,420,1.12,CSH,6.5,0,0.5,0,0,7
20130420,10665,19197,50100,50280,151233,96714,40.7639,-73.9691,40.7165,40.7731,-73.9626,40.7165,1,180,0.71,CSH,4.5,0,0.5,0,0,5
20131227,8176,41902,36997,37494,138646,257068,40.7696,-73.981,40.7165,40.7767,-73.9618,40.7165,1,497,1.7,CSH,8.5,0,0.5,0,0,9
20130130,6698,35566,54420,55080,134245,297708,40.7387,-74.0002,40.7165,40.7381,-73.9878,40.7165,1,660,1.11,CSH,9,0,0.5,0,0,9.5
20130223,233,29086,64980,65280,35011,17783,40.7397,-74.0023,40.7165,40.735,-74.0071,40.7165,1,300,0.87,CSH,5.5,0,0.5,0,0,6
20130708,12577,4738,39540,39840,159639,176020,40.7614,-73.9681,40.7165,40.7687,-73.9615,40.7165,1,300,0.67,CSH,5.5,0,0.5,0,0,6
20130326,12436,21116,27060,27360,39369,46008,40.7497,-73.9931,40.7165,40.7454,-73.9925,40.7165,1,300,1.02,CSH,5.5,0,0.5,0,0,6
20130314,5994,3388,55500,55920,74661,116137,40.7271,-73.9856,40.7165,40.7347,-73.9801,40.7165,1,420,0.63,CSH,6.5,0,0.5,0,0,7
20130603,12331,37230,54960,55260,65402,159865,40.7632,-73.9929,40.7165,40.764,-73.9822,40.7165,1,300,0.85,CSH,5.5,0,0.5,0,0,6
20130514,10503,11711,52200,52380,103696,227342,40.7811,-73.9816,40.7165,40.7779,-73.9859,40.7165,1,180,0.45,CSH,4.5,0,0.5,0,0,5
20131109,2567,20420,49020,49500,37143,40425,40.7683,-73.9894,40.7165,40.7655,-73.9815,40.7165,1,480,1.13,CSH,7,0,0.5,0,0,7.5
20130106,1487,3074,61680,62100,217944,137768,40.7564,-73.9978,40.7165,40.751,-73.9785,40.7165,1,420,1.37,CSH,6.5,0,0.5,0,0,7
20130610,4304,14460,49800,50040,227342,48729,40.7778,-73.9859,40.7165,40.7874,-73.9782,40.7165,1,240,0.78,CSH,5,0,0.5,0,0,5.5
20130802,5524,5525,34371,34507,188687,226974,40.7334,-73.9875,40.7165,40.7264,-73.9919,40.7165,1,136,0.5,CSH,4,0,0.5,0,0,4.5
20131212,9367,7565,31200,31680,168875,258271,40.732,-73.9917,40.7165,40.7146,-74.0059,40.7165,1,480,1.44,CSH,7.5,0,0.5,0,0,8
20130619,2486,27067,52860,53460,63341,130559,40.7622,-73.9936,40.7165,40.7658,-73.9764,40.7165,1,600,1.33,CSH,8.5,0,0.5,0,0,9
20130203,1294,2402,67980,68280,125231,127828,40.7546,-73.9953,40.7165,40.7476,-73.9785,40.7165,1,300,1.09,CSH,5.5,0,0.5,0,0,6
20130215,4421,28913,44640,45000,87905,164996,40.8001,-73.9697,40.7165,40.7902,-73.9751,40.7165,1,360,0.96,CSH,6,0,0.5,0,0,6.5
20131201,2193,2789,58020,58440,11102,231902,40.7452,-73.9925,40.7165,40.7528,-73.9785,40.7165,1,420,1.19,CSH,6.5,0,0.5,0,0,7
20130822,1835,14304,30300,30600,203770,211905,40.7573,-73.9718,40.7165,40.7405,-73.9871,40.7165,1,300,1.03,CSH,5.5,0,0.5,0,0,6
20130201,5617,42078,28860,29220,281653,229221,40.7831,-73.9572,40.7165,40.7722,-73.9629,40.7165,1,360,1.01,CSH,6.5,0,0.5,0,0,7
20130828,12858,15369,32340,32640,111086,14413,40.7692,-73.9651,40.7165,40.778,-73.9621,40.7165,1,300,0.79,CSH,5.5,0,0.5,0,0,6
20130911,11437,33072,38940,39240,164423,22161,40.7336,-73.9939,40.7165,40.7279,-73.9912,40.7165,1,300,0.75,CSH,5.5,0,0.5,0,0,6
20130527,4527,25752,69607,69967,116813,93835,40.7555,-73.9731,40.7165,40.762,-73.9838,40.7165,1,360,0.9,CSH,6,0,0.5,0,0,6.5
20130707,5950,5438,70560,70980,176788,208433,40.7204,-74.001,40.7165,40.7056,-74.0092,40.7165,1,420,1.34,CSH,6.5,0,0.5,0,0,7
20130307,11482,36572,41820,42480,186963,142823,40.7363,-73.9965,40.7165,40.7236,-74,40.7165,1,660,1.51,CSH,9,0,0.5,0,0,9.5
20130805,5530,34331,35760,36060,149250,271244,40.7959,-73.9356,40.7165,40.7889,-73.9438,40.7165,1,300,0.9,CSH,5.5,0,0.5,0,0,6
20130620,13150,36775,54900,55260,116515,119592,40.742,-73.9864,40.7165,40.7416,-73.9972,40.7165,1,360,1,CSH,6,0,0.5,0,0,6.5
20131126,6952,31209,39900,40320,149362,163385,40.7475,-73.9738,40.7165,40.7343,-73.9782,40.7165,1,420,1.2,CSH,6.5,0,0.5,0,0,7
20130813,7956,40519,32280,32760,257992,140905,40.7629,-73.984,40.7165,40.7548,-73.9918,40.7165,1,480,1,CSH,7,0,0.5,0,0,7.5
20130304,12428,24599,48660,49200,85493,40589,40.76,-73.9874,40.7165,40.7679,-73.9705,40.7165,1,540,1.52,CSH,8,0,0.5,0,0,8.5
20131021,1187,39696,34020,34320,303346,54482,40.7499,-73.9834,40.7165,40.7389,-73.9873,40.7165,1,300,0.96,CSH,6,0,0.5,0,0,6.5
20130510,4326,31678,55560,56220,294679,202166,40.7809,-73.957,40.7165,40.8039,-73.9397,40.7165,1,660,1.83,CSH,9,0,0.5,0,0,9.5
20131218,10552,24122,48540,48840,34445,122944,40.7533,-73.996,40.7165,40.7555,-74.0024,40.7165,1,300,0.72,CSH,5.5,0,0.5,0,0,6
20131108,5606,26891,84420,84840,201170,153230,40.7456,-73.9883,40.7165,40.7507,-74.0037,40.7165,1,420,1.17,CSH,7,0.5,0.5,0,0,8
20130824,198,6505,75240,75540,158738,259622,40.7452,-73.9757,40.7165,40.747,-73.9868,40.7165,1,300,0.77,CSH,5.5,0.5,0.5,0,0,6.5
20130912,5720,5750,46140,46440,282762,66931,40.7724,-73.9821,40.7165,40.7816,-73.9824,40.7165,1,300,0.75,CSH,5.5,0,0.5,0,0,6
20131231,11865,7593,51060,51360,45939,270169,40.7651,-73.9841,40.7165,40.7642,-73.9728,40.7165,1,300,0.81,CSH,5.5,0,0.5,0,0,6
20131130,7489,35377,58260,58440,85996,204641,40.7667,-73.9628,40.7165,40.7642,-73.969,40.7165,1,180,0.72,CSH,4.5,0,0.5,0,0,5
20130409,8687,1160,42240,42480,49727,226498,40.7524,-73.9775,40.7165,40.7572,-73.9902,40.7165,1,240,0.75,CSH,5,0,0.5,0,0,5.5
20130211,3799,28926,34980,35460,461,305171,40.7491,-73.9695,40.7165,40.7644,-73.9556,40.7165,1,480,1.43,CSH,7.5,0,0.5,0,0,8
20130423,2950,3723,40680,40980,285501,242052,40.7798,-73.9547,40.7165,40.7592,-73.9634,40.7165,1,300,0.78,CSH,5.5,0,0.5,0,0,6
20130228,10697,18838,54420,54780,245713,196546,40.7722,-73.9631,40.7165,40.7837,-73.9548,40.7165,1,360,0.95,CSH,6,0,0.5,0,0,6.5
20130605,10808,41285,41760,42120,202641,101179,40.7558,-73.9643,40.7165,40.7647,-73.9582,40.7165,1,360,0.9,CSH,6,0,0.5,0,0,6.5
20130824,6134,24246,49800,50280,37916,186575,40.7486,-73.9925,40.7165,40.777,-73.9593,40.7165,1,480,1.43,CSH,7,0,0.5,0,0,7.5
20130623,1493,26026,67440,67643,186184,113370,40.7624,-73.9739,40.7165,40.7545,-73.9796,40.7165,1,202,0.6,CSH,4.5,0,0.5,0,0,5
20130818,5128,33194,57480,57780,154888,226974,40.729,-73.9813,40.7165,40.7264,-73.9919,40.7165,1,300,0.96,CSH,5.5,0,0.5,0,0,6
20131015,4755,22436,28200,28560,205558,61652,40.7664,-73.9671,40.7165,40.7658,-73.9555,40.7165,1,360,0.8,CSH,6,0,0.5,0,0,6.5
20130223,10487,2365,38820,39180,49338,79629,40.7499,-73.9915,40.7165,40.7555,-73.9811,40.7165,1,360,1.04,CSH,6,0,0.5,0,0,6.5
20130719,12261,12957,49140,49500,248985,278636,40.7559,-73.9765,40.7165,40.7653,-73.966,40.7165,1,360,1.06,CSH,6.5,0,0.5,0,0,7
